,temp,solarradiation,humidity,wspd,timestamp
4844,31.0,24.0,29.35,17.8,2020-07-20 21:00:00
4845,29.0,0.0,37.24,17.9,2020-07-20 22:00:00
4846,27.6,0.0,40.5,17.3,2020-07-20 23:00:00
4847,26.6,0.0,45.33,12.9,2020-07-21 00:00:00
4848,26.3,0.0,45.49,23.8,2020-07-21 01:00:00
4849,28.6,0.0,35.27,17.6,2020-07-21 02:00:00
4850,25.1,0.0,51.27,21.9,2020-07-21 03:00:00
4851,26.4,0.0,45.78,22.4,2020-07-21 04:00:00
4852,27.5,0.0,39.31,19.0,2020-07-21 05:00:00
4853,25.5,0.0,56.33,10.2,2020-07-21 06:00:00
4854,24.1,9.0,60.24,6.3,2020-07-21 07:00:00
4855,25.0,49.0,55.93,4.9,2020-07-21 08:00:00
4856,25.5,281.0,54.47,6.9,2020-07-21 09:00:00
4857,28.5,369.0,46.21,15.0,2020-07-21 10:00:00
4858,30.1,646.0,41.29,17.4,2020-07-21 11:00:00
4859,31.6,449.0,42.82,14.3,2020-07-21 12:00:00
4860,32.1,255.0,44.48,11.5,2020-07-21 13:00:00
4861,33.2,701.0,42.38,11.2,2020-07-21 14:00:00
4862,34.1,511.0,40.7,9.4,2020-07-21 15:00:00
4863,32.5,273.0,47.0,17.7,2020-07-21 16:00:00
4864,29.2,116.0,55.95,14.3,2020-07-21 17:00:00
4865,28.9,152.0,52.02,20.8,2020-07-21 18:00:00
4866,28.3,220.0,52.12,19.4,2020-07-21 19:00:00
4867,25.8,63.0,52.21,7.4,2020-07-21 20:00:00
4868,25.6,23.0,51.55,4.6,2020-07-21 21:00:00
4869,25.0,0.0,57.05,5.8,2020-07-21 22:00:00
4870,25.0,0.0,56.17,7.2,2020-07-21 23:00:00
4871,23.6,0.0,70.07,6.4,2020-07-22 00:00:00
4872,23.5,0.0,70.67,8.2,2020-07-22 01:00:00
4873,23.5,0.0,65.3,11.1,2020-07-22 02:00:00
4874,22.7,0.0,72.43,9.7,2020-07-22 03:00:00
4875,22.1,0.0,80.27,3.2,2020-07-22 04:00:00
4876,22.1,0.0,75.68,5.0,2020-07-22 05:00:00
4877,21.5,0.0,78.49,2.8,2020-07-22 06:00:00
4878,21.1,18.0,81.61,1.9,2020-07-22 07:00:00
4879,23.1,73.0,73.14,5.7,2020-07-22 08:00:00
4880,25.0,143.0,68.39,6.3,2020-07-22 09:00:00
4881,26.6,217.0,63.55,4.9,2020-07-22 10:00:00
4882,27.2,453.0,59.58,8.3,2020-07-22 11:00:00
4883,29.0,568.0,54.1,11.3,2020-07-22 12:00:00
4884,28.9,559.0,53.84,15.1,2020-07-22 13:00:00
4885,28.8,493.0,52.74,19.4,2020-07-22 14:00:00
4886,30.3,477.0,45.73,13.6,2020-07-22 15:00:00
4887,29.7,442.0,46.33,16.9,2020-07-22 16:00:00
4888,28.9,395.0,44.87,17.9,2020-07-22 17:00:00
4889,30.5,307.0,40.06,16.2,2020-07-22 18:00:00
4890,29.1,172.0,41.78,14.6,2020-07-22 19:00:00
4891,27.5,81.0,50.41,14.3,2020-07-22 20:00:00
4892,25.9,14.0,56.61,11.4,2020-07-22 21:00:00
4893,25.0,0.0,58.97,7.0,2020-07-22 22:00:00
4894,23.5,0.0,70.6,8.4,2020-07-22 23:00:00
4895,21.7,0.0,74.97,10.5,2020-07-23 00:00:00
4896,22.1,0.0,71.49,12.4,2020-07-23 01:00:00
4897,22.3,0.0,68.1,8.3,2020-07-23 02:00:00
4898,20.5,0.0,84.36,9.4,2020-07-23 03:00:00
4899,20.0,0.0,86.72,9.0,2020-07-23 04:00:00
4900,19.6,0.0,85.14,8.2,2020-07-23 05:00:00
4901,19.0,0.0,84.11,8.8,2020-07-23 06:00:00
4902,19.0,8.0,84.55,10.9,2020-07-23 07:00:00
4903,20.9,31.0,74.94,10.0,2020-07-23 08:00:00
4904,21.9,78.0,75.43,6.8,2020-07-23 09:00:00
4905,24.1,181.0,67.63,6.8,2020-07-23 10:00:00
4906,25.7,515.0,64.78,9.4,2020-07-23 11:00:00
4907,26.7,785.0,60.74,8.4,2020-07-23 12:00:00
4908,29.2,869.0,54.53,10.5,2020-07-23 13:00:00
4909,28.9,906.0,53.09,12.8,2020-07-23 14:00:00
4910,31.6,890.0,46.4,16.5,2020-07-23 15:00:00
4911,32.5,817.0,38.75,16.2,2020-07-23 16:00:00
4912,31.2,580.0,40.03,16.4,2020-07-23 17:00:00
4913,30.1,447.0,39.88,20.6,2020-07-23 18:00:00
4914,27.6,271.0,42.17,14.7,2020-07-23 19:00:00
4915,26.4,70.0,48.36,19.9,2020-07-23 20:00:00
4916,23.9,21.0,64.6,16.8,2020-07-23 21:00:00
4917,22.3,0.0,67.56,18.7,2020-07-23 22:00:00
4918,21.4,0.0,68.36,15.1,2020-07-23 23:00:00
4919,20.9,0.0,67.38,16.1,2020-07-24 00:00:00
4920,20.1,0.0,68.74,12.9,2020-07-24 01:00:00
4921,18.8,0.0,73.44,18.8,2020-07-24 02:00:00
4922,19.5,0.0,70.99,23.4,2020-07-24 03:00:00
4923,19.0,0.0,72.17,26.4,2020-07-24 04:00:00
4924,18.5,0.0,72.9,19.2,2020-07-24 05:00:00
4925,18.4,0.0,72.29,20.8,2020-07-24 06:00:00
4926,18.6,16.0,73.54,19.1,2020-07-24 07:00:00
4927,21.0,40.0,61.71,23.6,2020-07-24 08:00:00
4928,22.4,290.0,57.78,21.1,2020-07-24 09:00:00
4929,25.4,440.0,49.43,25.1,2020-07-24 10:00:00
4930,24.7,606.0,48.04,28.3,2020-07-24 11:00:00
4931,28.0,794.0,40.9,20.6,2020-07-24 12:00:00
4932,28.1,878.0,39.37,19.8,2020-07-24 13:00:00
4933,28.6,914.0,36.34,24.1,2020-07-24 14:00:00
4934,29.0,896.0,34.82,22.7,2020-07-24 15:00:00
4935,28.9,824.0,38.18,24.2,2020-07-24 16:00:00
4936,27.1,699.0,41.18,26.2,2020-07-24 17:00:00
4937,26.0,549.0,43.03,26.0,2020-07-24 18:00:00
4938,24.5,363.0,49.26,26.1,2020-07-24 19:00:00
4939,22.6,113.0,57.88,27.4,2020-07-24 20:00:00
4940,20.9,17.0,68.19,23.9,2020-07-24 21:00:00
4941,20.1,0.0,75.16,21.0,2020-07-24 22:00:00
4942,20.0,0.0,75.97,15.0,2020-07-24 23:00:00
4943,19.6,0.0,75.36,12.7,2020-07-25 00:00:00
4944,19.6,0.0,76.3,13.6,2020-07-25 01:00:00
4945,19.2,0.0,79.76,26.6,2020-07-25 02:00:00
4946,19.5,0.0,78.57,19.7,2020-07-25 03:00:00
4947,19.9,0.0,77.31,20.3,2020-07-25 04:00:00
4948,19.6,0.0,77.95,21.7,2020-07-25 05:00:00
4949,19.6,0.0,75.45,21.4,2020-07-25 06:00:00
4950,19.9,9.0,74.65,25.7,2020-07-25 07:00:00
4951,22.0,43.0,66.17,24.6,2020-07-25 08:00:00
4952,23.0,115.0,63.05,20.2,2020-07-25 09:00:00
4953,24.9,246.0,55.16,24.9,2020-07-25 10:00:00
4954,27.4,595.0,48.59,22.1,2020-07-25 11:00:00
4955,27.6,806.0,48.05,22.8,2020-07-25 12:00:00
4956,29.1,881.0,41.26,22.2,2020-07-25 13:00:00
4957,29.5,898.0,37.83,25.9,2020-07-25 14:00:00
4958,28.6,902.0,40.74,25.8,2020-07-25 15:00:00
4959,29.0,829.0,37.87,23.5,2020-07-25 16:00:00
4960,28.7,719.0,38.1,24.1,2020-07-25 17:00:00
4961,28.1,541.0,39.94,23.4,2020-07-25 18:00:00
4962,25.5,367.0,51.89,22.1,2020-07-25 19:00:00
4963,23.4,153.0,58.55,25.5,2020-07-25 20:00:00
4964,21.6,26.0,67.78,27.9,2020-07-25 21:00:00
4965,20.5,0.0,72.42,25.4,2020-07-25 22:00:00
4966,20.0,0.0,76.72,23.1,2020-07-25 23:00:00
4967,20.4,0.0,77.22,19.1,2020-07-26 00:00:00
4968,20.1,0.0,80.43,18.9,2020-07-26 01:00:00
4969,19.6,0.0,81.38,21.4,2020-07-26 02:00:00
4970,19.5,0.0,82.7,21.7,2020-07-26 03:00:00
4971,19.0,0.0,84.72,19.9,2020-07-26 04:00:00
4972,18.6,0.0,87.6,20.3,2020-07-26 05:00:00
4973,18.6,0.0,85.53,11.4,2020-07-26 06:00:00
4974,19.0,9.0,83.5,13.9,2020-07-26 07:00:00
4975,20.4,42.0,77.4,14.8,2020-07-26 08:00:00
4976,22.4,100.0,70.77,17.0,2020-07-26 09:00:00
4977,24.0,193.0,63.22,19.3,2020-07-26 10:00:00
4978,25.5,289.0,58.49,18.7,2020-07-26 11:00:00
4979,28.0,367.0,51.37,18.6,2020-07-26 12:00:00
4980,29.1,522.0,47.97,18.2,2020-07-26 13:00:00
4981,30.0,627.0,46.11,18.9,2020-07-26 14:00:00
4982,31.0,799.0,44.07,19.3,2020-07-26 15:00:00
4983,31.0,734.0,42.63,22.7,2020-07-26 16:00:00
4984,29.7,628.0,46.64,22.4,2020-07-26 17:00:00
4985,28.6,419.0,51.39,23.0,2020-07-26 18:00:00
4986,26.6,182.0,56.9,18.9,2020-07-26 19:00:00
4987,25.0,82.0,60.75,24.1,2020-07-26 20:00:00
4988,23.5,16.0,62.45,22.2,2020-07-26 21:00:00
4989,22.3,0.0,58.23,26.2,2020-07-26 22:00:00
4990,21.9,0.0,49.63,19.2,2020-07-26 23:00:00
4991,22.2,0.0,48.05,19.7,2020-07-27 00:00:00
4992,21.3,0.0,54.92,12.1,2020-07-27 01:00:00
4993,20.5,0.0,58.17,18.3,2020-07-27 02:00:00
4994,20.9,0.0,52.34,12.6,2020-07-27 03:00:00
4995,20.9,0.0,52.09,18.6,2020-07-27 04:00:00
4996,20.6,0.0,55.64,19.8,2020-07-27 05:00:00
4997,20.4,0.0,60.01,11.1,2020-07-27 06:00:00
4998,19.9,13.0,65.69,11.9,2020-07-27 07:00:00
4999,21.5,49.0,66.89,12.9,2020-07-27 08:00:00
5000,23.8,96.0,61.03,15.9,2020-07-27 09:00:00
5001,24.4,124.0,61.71,21.8,2020-07-27 10:00:00
5002,25.3,177.0,59.81,21.4,2020-07-27 11:00:00
5003,25.6,241.0,59.19,20.3,2020-07-27 12:00:00
5004,26.1,300.0,59.59,23.7,2020-07-27 13:00:00
5005,25.5,365.0,60.24,25.2,2020-07-27 14:00:00
5006,25.9,430.0,57.62,27.7,2020-07-27 15:00:00
5007,27.0,415.0,56.51,23.0,2020-07-27 16:00:00
5008,26.1,592.0,62.2,29.2,2020-07-27 17:00:00
5009,25.1,199.0,66.52,28.4,2020-07-27 18:00:00
5010,23.1,95.0,74.27,26.3,2020-07-27 19:00:00
5011,22.1,49.0,78.12,24.0,2020-07-27 20:00:00
5012,21.5,11.0,79.68,21.0,2020-07-27 21:00:00
5013,21.0,0.0,81.32,20.9,2020-07-27 22:00:00
5014,21.1,0.0,82.81,18.3,2020-07-27 23:00:00
5015,20.5,0.0,84.72,13.8,2020-07-28 00:00:00
5016,20.6,0.0,84.25,13.5,2020-07-28 01:00:00
5017,21.0,0.0,83.78,13.0,2020-07-28 02:00:00
5018,21.0,0.0,84.48,19.1,2020-07-28 03:00:00
5019,20.2,0.0,89.76,20.1,2020-07-28 04:00:00
5020,21.0,0.0,87.67,14.8,2020-07-28 05:00:00
5021,20.6,0.0,88.62,16.1,2020-07-28 06:00:00
5022,20.6,0.0,88.49,17.2,2020-07-28 07:00:00
5023,21.1,0.0,86.92,15.8,2020-07-28 08:00:00
5024,21.6,0.0,85.29,18.4,2020-07-28 09:00:00
5025,24.4,209.0,73.37,18.2,2020-07-28 10:00:00
5026,25.4,431.0,68.18,20.0,2020-07-28 11:00:00
5027,26.5,504.0,63.55,21.8,2020-07-28 12:00:00
5028,28.1,837.0,57.69,18.1,2020-07-28 13:00:00
5029,28.1,908.0,56.13,21.0,2020-07-28 14:00:00
5030,28.6,892.0,52.86,17.7,2020-07-28 15:00:00
5031,28.6,818.0,52.78,22.3,2020-07-28 16:00:00
5032,26.6,706.0,55.3,23.6,2020-07-28 17:00:00
5033,25.5,528.0,55.89,25.9,2020-07-28 18:00:00
5034,23.6,158.0,60.36,21.0,2020-07-28 19:00:00
5035,21.6,40.0,68.47,24.6,2020-07-28 20:00:00
5036,20.0,8.0,76.18,23.7,2020-07-28 21:00:00
5037,19.5,0.0,78.56,18.2,2020-07-28 22:00:00
5038,19.1,0.0,81.69,16.4,2020-07-28 23:00:00
5039,19.0,0.0,83.58,16.3,2020-07-29 00:00:00
5040,18.6,0.0,85.57,10.0,2020-07-29 01:00:00
5041,18.6,0.0,86.56,15.8,2020-07-29 02:00:00
5042,18.5,0.0,86.11,18.2,2020-07-29 03:00:00
5043,18.0,0.0,88.3,16.0,2020-07-29 04:00:00
5044,17.2,0.0,92.91,16.9,2020-07-29 05:00:00
5045,17.2,0.0,93.7,13.0,2020-07-29 06:00:00
5046,17.5,8.0,92.74,12.0,2020-07-29 07:00:00
5047,19.8,36.0,81.67,13.3,2020-07-29 08:00:00
5048,21.8,91.0,74.14,13.6,2020-07-29 09:00:00
5049,23.9,148.0,69.31,11.9,2020-07-29 10:00:00
5050,25.0,241.0,62.96,8.6,2020-07-29 11:00:00
5051,25.7,390.0,64.73,7.5,2020-07-29 12:00:00
5052,27.5,756.0,58.16,6.6,2020-07-29 13:00:00
5053,29.5,917.0,52.74,7.2,2020-07-29 14:00:00
5054,30.6,902.0,49.63,11.0,2020-07-29 15:00:00
5055,31.1,822.0,46.99,9.6,2020-07-29 16:00:00
5056,29.4,702.0,48.37,12.2,2020-07-29 17:00:00
5057,29.7,535.0,43.62,12.4,2020-07-29 18:00:00
5058,29.0,341.0,47.99,12.1,2020-07-29 19:00:00
5059,25.6,79.0,58.2,15.6,2020-07-29 20:00:00
5060,23.1,17.0,68.54,15.4,2020-07-29 21:00:00
5061,22.1,0.0,71.34,14.0,2020-07-29 22:00:00
5062,21.5,0.0,74.71,14.7,2020-07-29 23:00:00
5063,21.0,0.0,78.19,10.2,2020-07-30 00:00:00
5064,21.0,0.0,77.34,11.3,2020-07-30 01:00:00
5065,20.5,0.0,79.63,8.3,2020-07-30 02:00:00
5066,19.9,0.0,81.99,0.6,2020-07-30 03:00:00
5067,20.0,0.0,85.67,3.4,2020-07-30 04:00:00
5068,18.2,0.0,88.11,5.1,2020-07-30 05:00:00
5069,19.0,0.0,87.57,0.8,2020-07-30 06:00:00
5070,18.6,8.0,92.07,5.3,2020-07-30 07:00:00
5071,21.0,29.0,79.62,7.7,2020-07-30 08:00:00
5072,20.6,77.0,80.12,8.4,2020-07-30 09:00:00
5073,21.7,142.0,77.04,7.8,2020-07-30 10:00:00
5074,24.5,230.0,68.98,7.6,2020-07-30 11:00:00
5075,25.6,353.0,66.51,9.0,2020-07-30 12:00:00
5076,27.1,790.0,60.95,11.0,2020-07-30 13:00:00
5077,28.3,898.0,54.7,15.0,2020-07-30 14:00:00
5078,27.9,902.0,52.48,15.8,2020-07-30 15:00:00
5079,27.0,831.0,57.4,15.3,2020-07-30 16:00:00
5080,27.9,684.0,52.02,14.7,2020-07-30 17:00:00
5081,28.6,524.0,48.78,15.4,2020-07-30 18:00:00
5082,28.1,339.0,45.31,1.2,2020-07-30 19:00:00
5083,25.8,98.0,53.56,13.0,2020-07-30 20:00:00
5084,21.1,14.0,73.62,22.1,2020-07-30 21:00:00
5085,21.0,0.0,69.24,20.4,2020-07-30 22:00:00
5086,20.0,0.0,74.93,15.6,2020-07-30 23:00:00
5087,19.9,0.0,75.72,12.3,2020-07-31 00:00:00
5088,19.5,0.0,76.15,10.5,2020-07-31 01:00:00
5089,18.9,0.0,78.97,10.9,2020-07-31 02:00:00
5090,18.5,0.0,79.15,11.9,2020-07-31 03:00:00
5091,17.6,0.0,83.68,13.3,2020-07-31 04:00:00
5092,17.5,0.0,83.02,11.3,2020-07-31 05:00:00
5093,17.1,0.0,84.42,7.3,2020-07-31 06:00:00
5094,17.5,10.0,84.03,7.7,2020-07-31 07:00:00
5095,20.3,75.0,72.22,9.5,2020-07-31 08:00:00
5096,23.2,225.0,62.98,6.1,2020-07-31 09:00:00
5097,23.4,391.0,64.89,6.7,2020-07-31 10:00:00
5098,25.1,631.0,61.77,7.4,2020-07-31 11:00:00
5099,26.7,796.0,55.98,11.6,2020-07-31 12:00:00
5100,28.3,889.0,51.17,7.6,2020-07-31 13:00:00
5101,30.7,928.0,44.18,8.7,2020-07-31 14:00:00
5102,32.1,909.0,39.3,13.0,2020-07-31 15:00:00
5103,32.0,840.0,35.76,11.2,2020-07-31 16:00:00
5104,30.2,719.0,39.68,17.9,2020-07-31 17:00:00
5105,29.0,554.0,40.35,20.6,2020-07-31 18:00:00
5106,26.6,358.0,42.8,18.4,2020-07-31 19:00:00
5107,25.0,140.0,45.76,22.3,2020-07-31 20:00:00
5108,23.9,17.0,43.07,23.3,2020-07-31 21:00:00
5109,22.5,0.0,47.15,21.0,2020-07-31 22:00:00
5110,21.5,0.0,50.89,16.4,2020-07-31 23:00:00
5111,20.5,0.0,70.57,18.2,2020-08-01 00:00:00
5112,20.0,0.0,77.7,17.5,2020-08-01 01:00:00
5113,20.0,0.0,82.39,16.5,2020-08-01 02:00:00
5114,19.6,0.0,86.68,14.7,2020-08-01 03:00:00
5115,19.6,0.0,88.62,9.1,2020-08-01 04:00:00
5116,20.0,0.0,88.65,12.0,2020-08-01 05:00:00
5117,20.0,0.0,89.17,11.6,2020-08-01 06:00:00
5118,20.0,12.0,88.65,8.4,2020-08-01 07:00:00
5119,21.9,48.0,80.06,15.0,2020-08-01 08:00:00
5120,23.0,140.0,74.78,15.8,2020-08-01 09:00:00
5121,24.8,242.0,68.31,18.2,2020-08-01 10:00:00
5122,26.1,374.0,62.89,13.8,2020-08-01 11:00:00
5123,28.1,452.0,53.64,19.6,2020-08-01 12:00:00
5124,29.6,437.0,48.32,17.4,2020-08-01 13:00:00
5125,29.6,827.0,49.8,23.5,2020-08-01 14:00:00
5126,29.6,875.0,49.69,25.7,2020-08-01 15:00:00
5127,29.0,809.0,49.84,26.5,2020-08-01 16:00:00
5128,27.7,689.0,50.25,23.3,2020-08-01 17:00:00
5129,26.7,533.0,48.99,22.9,2020-08-01 18:00:00
5130,25.5,344.0,46.36,20.8,2020-08-01 19:00:00
5131,23.5,136.0,50.44,21.3,2020-08-01 20:00:00
5132,21.6,20.0,60.58,17.7,2020-08-01 21:00:00
5133,20.1,0.0,68.29,22.2,2020-08-01 22:00:00
5134,19.5,0.0,73.52,14.3,2020-08-01 23:00:00
5135,19.0,0.0,76.64,18.7,2020-08-02 00:00:00
5136,18.6,0.0,80.3,14.7,2020-08-02 01:00:00
5137,18.6,0.0,81.25,20.1,2020-08-02 02:00:00
5138,18.5,0.0,80.8,18.1,2020-08-02 03:00:00
5139,18.5,0.0,79.44,16.2,2020-08-02 04:00:00
5140,18.1,0.0,82.65,14.5,2020-08-02 05:00:00
5141,18.1,0.0,82.65,11.6,2020-08-02 06:00:00
5142,18.1,11.0,83.59,14.1,2020-08-02 07:00:00
5143,18.7,44.0,80.92,18.2,2020-08-02 08:00:00
5144,20.6,119.0,73.1,18.7,2020-08-02 09:00:00
5145,23.4,181.0,62.94,21.8,2020-08-02 10:00:00
5146,23.4,323.0,63.52,22.7,2020-08-02 11:00:00
5147,25.1,425.0,58.02,20.5,2020-08-02 12:00:00
5148,25.5,601.0,54.06,18.2,2020-08-02 13:00:00
5149,26.9,445.0,46.18,22.7,2020-08-02 14:00:00
5150,26.1,789.0,48.36,26.3,2020-08-02 15:00:00
5151,26.1,830.0,45.0,27.7,2020-08-02 16:00:00
5152,25.2,716.0,50.84,26.6,2020-08-02 17:00:00
5153,23.7,528.0,56.7,24.8,2020-08-02 18:00:00
5154,22.6,347.0,59.43,26.2,2020-08-02 19:00:00
5155,21.1,124.0,62.36,29.7,2020-08-02 20:00:00
5156,20.4,15.0,63.75,29.6,2020-08-02 21:00:00
5157,19.1,0.0,71.66,30.5,2020-08-02 22:00:00
5158,18.6,0.0,72.77,20.1,2020-08-02 23:00:00
5159,18.6,0.0,71.51,19.5,2020-08-03 00:00:00
5160,18.5,0.0,75.67,24.2,2020-08-03 01:00:00
5161,18.1,0.0,78.4,22.9,2020-08-03 02:00:00
5162,18.1,0.0,77.43,16.7,2020-08-03 03:00:00
5163,18.1,0.0,77.47,17.3,2020-08-03 04:00:00
5164,18.1,0.0,78.45,15.2,2020-08-03 05:00:00
5165,18.1,0.0,78.45,17.2,2020-08-03 06:00:00
5166,18.1,18.0,79.32,15.3,2020-08-03 07:00:00
5167,19.5,88.0,73.56,15.6,2020-08-03 08:00:00
5168,20.7,170.0,70.52,20.1,2020-08-03 09:00:00
5169,23.1,204.0,66.45,30.4,2020-08-03 10:00:00
5170,24.6,295.0,63.12,27.8,2020-08-03 11:00:00
5171,25.1,479.0,64.96,28.0,2020-08-03 12:00:00
5172,25.9,443.0,61.98,24.7,2020-08-03 13:00:00
5173,25.7,377.0,62.47,28.9,2020-08-03 14:00:00
5174,26.1,306.0,61.04,30.6,2020-08-03 15:00:00
5175,26.5,300.0,56.28,25.4,2020-08-03 16:00:00
5176,24.2,291.0,64.78,27.4,2020-08-03 17:00:00
5177,23.9,160.0,62.38,28.0,2020-08-03 18:00:00
5178,22.5,115.0,68.2,22.1,2020-08-03 19:00:00
5179,21.6,35.0,71.23,24.7,2020-08-03 20:00:00
5180,20.1,10.0,78.98,28.8,2020-08-03 21:00:00
5181,19.6,0.0,81.32,25.1,2020-08-03 22:00:00
5182,19.5,0.0,83.23,20.9,2020-08-03 23:00:00
5183,18.5,0.0,84.81,25.5,2020-08-04 00:00:00
5184,19.0,0.0,83.53,22.7,2020-08-04 01:00:00
5185,19.0,0.0,83.58,22.2,2020-08-04 02:00:00
5186,19.0,0.0,83.58,25.2,2020-08-04 03:00:00
5187,18.6,0.0,84.04,22.8,2020-08-04 04:00:00
5188,18.6,0.0,85.51,15.0,2020-08-04 05:00:00
5189,19.0,0.0,83.63,26.3,2020-08-04 06:00:00
5190,19.0,7.0,83.58,15.3,2020-08-04 07:00:00
5191,20.4,28.0,75.91,19.0,2020-08-04 08:00:00
5192,21.9,75.0,67.37,19.8,2020-08-04 09:00:00
5193,23.9,150.0,57.86,22.4,2020-08-04 10:00:00
5194,25.8,374.0,56.76,20.2,2020-08-04 11:00:00
5195,27.0,766.0,52.38,17.6,2020-08-04 12:00:00
5196,29.0,869.0,44.73,14.7,2020-08-04 13:00:00
5197,30.5,902.0,43.5,15.8,2020-08-04 14:00:00
5198,32.0,884.0,43.05,17.4,2020-08-04 15:00:00
5199,31.8,806.0,42.72,21.0,2020-08-04 16:00:00
5200,29.5,686.0,45.5,22.6,2020-08-04 17:00:00
5201,28.6,528.0,45.27,21.4,2020-08-04 18:00:00
5202,26.6,333.0,53.57,18.1,2020-08-04 19:00:00
5203,25.0,123.0,55.36,22.6,2020-08-04 20:00:00
5204,23.5,15.0,58.13,23.4,2020-08-04 21:00:00
5205,22.9,0.0,56.68,21.4,2020-08-04 22:00:00
5206,22.5,0.0,55.47,19.0,2020-08-04 23:00:00
5207,21.8,0.0,57.3,19.4,2020-08-05 00:00:00
5208,21.4,0.0,60.7,14.1,2020-08-05 01:00:00
5209,20.9,0.0,64.21,14.1,2020-08-05 02:00:00
5210,20.8,0.0,65.85,17.5,2020-08-05 03:00:00
5211,20.0,0.0,72.39,17.9,2020-08-05 04:00:00
5212,19.9,0.0,75.31,17.4,2020-08-05 05:00:00
5213,18.6,0.0,84.95,18.9,2020-08-05 06:00:00
5214,19.1,6.0,82.91,14.5,2020-08-05 07:00:00
5215,21.4,23.0,73.83,14.7,2020-08-05 08:00:00
5216,24.3,58.0,66.04,14.2,2020-08-05 09:00:00
5217,25.4,115.0,60.18,17.3,2020-08-05 10:00:00
5218,27.4,239.0,54.66,13.6,2020-08-05 11:00:00
5219,29.0,381.0,49.84,11.4,2020-08-05 12:00:00
5220,32.4,698.0,42.1,11.8,2020-08-05 13:00:00
5221,33.4,887.0,36.38,12.9,2020-08-05 14:00:00
5222,33.0,864.0,39.22,12.8,2020-08-05 15:00:00
5223,33.0,784.0,41.22,18.8,2020-08-05 16:00:00
5224,31.6,665.0,43.71,19.3,2020-08-05 17:00:00
5225,30.6,507.0,44.97,19.6,2020-08-05 18:00:00
5226,29.4,324.0,45.21,21.4,2020-08-05 19:00:00
5227,27.9,124.0,40.97,22.0,2020-08-05 20:00:00
5228,25.8,16.0,38.04,20.2,2020-08-05 21:00:00
5229,24.4,0.0,48.47,11.3,2020-08-05 22:00:00
5230,23.4,0.0,52.5,12.7,2020-08-05 23:00:00
5231,23.4,0.0,52.53,12.0,2020-08-06 00:00:00
5232,23.4,0.0,53.14,10.1,2020-08-06 01:00:00
5233,23.0,0.0,55.5,12.2,2020-08-06 02:00:00
5234,22.9,0.0,55.61,12.6,2020-08-06 03:00:00
5235,22.4,0.0,58.73,11.5,2020-08-06 04:00:00
5236,21.5,0.0,63.18,11.1,2020-08-06 05:00:00
5237,21.0,0.0,65.34,12.9,2020-08-06 06:00:00
5238,20.8,10.0,69.72,14.5,2020-08-06 07:00:00
5239,22.7,62.0,65.23,12.5,2020-08-06 08:00:00
5240,24.4,193.0,60.08,10.7,2020-08-06 09:00:00
5241,26.4,304.0,57.0,10.8,2020-08-06 10:00:00
5242,28.4,543.0,51.37,9.8,2020-08-06 11:00:00
5243,30.0,742.0,48.72,8.0,2020-08-06 12:00:00
5244,31.0,838.0,47.3,11.1,2020-08-06 13:00:00
5245,32.6,874.0,40.92,6.2,2020-08-06 14:00:00
5246,34.5,853.0,33.17,12.0,2020-08-06 15:00:00
5247,34.9,778.0,30.93,17.2,2020-08-06 16:00:00
5248,31.7,651.0,42.7,18.1,2020-08-06 17:00:00
5249,30.0,500.0,45.5,17.9,2020-08-06 18:00:00
5250,28.1,234.0,52.9,19.3,2020-08-06 19:00:00
5251,26.4,57.0,57.91,15.9,2020-08-06 20:00:00
5252,24.4,9.0,62.86,15.2,2020-08-06 21:00:00
5253,23.3,0.0,60.38,17.9,2020-08-06 22:00:00
5254,23.0,0.0,58.9,14.1,2020-08-06 23:00:00
5255,22.0,0.0,64.73,12.6,2020-08-07 00:00:00
5256,22.4,0.0,60.25,14.7,2020-08-07 01:00:00
5257,21.5,0.0,69.03,16.4,2020-08-07 02:00:00
5258,21.0,0.0,72.22,12.6,2020-08-07 03:00:00
5259,19.2,0.0,81.96,17.0,2020-08-07 04:00:00
5260,19.2,0.0,82.77,9.5,2020-08-07 05:00:00
5261,19.0,0.0,81.93,13.3,2020-08-07 06:00:00
5262,18.9,6.0,85.58,15.9,2020-08-07 07:00:00
5263,19.6,28.0,85.08,17.5,2020-08-07 08:00:00
5264,21.6,71.0,73.23,15.4,2020-08-07 09:00:00
5265,25.9,188.0,57.23,13.0,2020-08-07 10:00:00
5266,27.8,398.0,52.7,12.9,2020-08-07 11:00:00
5267,27.6,401.0,56.69,11.2,2020-08-07 12:00:00
5268,29.1,755.0,54.65,10.4,2020-08-07 13:00:00
5269,30.1,890.0,50.51,12.8,2020-08-07 14:00:00
5270,30.7,786.0,49.82,8.2,2020-08-07 15:00:00
5271,31.5,512.0,48.22,16.3,2020-08-07 16:00:00
5272,29.1,699.0,52.55,17.5,2020-08-07 17:00:00
5273,27.6,473.0,55.09,18.9,2020-08-07 18:00:00
5274,26.1,250.0,56.08,21.5,2020-08-07 19:00:00
5275,25.3,67.0,59.36,22.3,2020-08-07 20:00:00
5276,23.5,7.0,63.43,20.8,2020-08-07 21:00:00
5277,22.5,0.0,64.33,23.5,2020-08-07 22:00:00
5278,21.4,0.0,70.91,19.9,2020-08-07 23:00:00
5279,20.4,0.0,77.62,16.9,2020-08-08 00:00:00
